qld_time,timestamp,symbol,side,tier,limit_price,current_usd_value,mark_price,dist_pct,order_state
2026-07-10 19:13:35,2026-07-10T09:13:35.402Z,ETHUSDT,buy,near,1743.76,2280121.39,1780.64,-2.071,1
2026-07-10 19:13:35,2026-07-10T09:13:35.402Z,ETHUSDT,buy,near,1764.55,2203485.34,1780.64,-0.904,1
2026-07-10 19:13:35,2026-07-10T09:13:35.402Z,ETHUSDT,buy,near,1735,2125269.17,1780.64,-2.563,1
2026-07-10 19:13:35,2026-07-10T09:13:35.402Z,ETHUSDT,buy,near,1745.66,2000547.31,1780.64,-1.964,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,sell,both,64200,46520668.2,64118.085,0.128,2
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,sell,global,68000,18113636,64118.085,6.054,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,sell,both,65397.7,16712709.22,64118.085,1.996,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,sell,both,64388,16524536.32,64118.085,0.421,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,sell,global,79800,15560601,64118.085,24.458,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,sell,near,65000,15177435,64118.085,1.375,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,sell,near,64688,14115891.92,64118.085,0.889,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,sell,near,64588,13800582.55,64118.085,0.733,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,sell,near,64488,13560730.1,64118.085,0.577,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,sell,near,65555.5,13203598.81,64118.085,2.242,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,sell,near,64200,12711214.8,64118.085,0.128,2
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,sell,near,64199.5,11108118.49,64118.085,0.127,2
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,buy,global,52050,42450470.55,64118.085,-18.822,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,buy,global,48000,27898224,64118.085,-25.138,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,buy,global,49000,26205543,64118.085,-23.579,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,buy,both,63538,19250997.39,64118.085,-0.905,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,buy,both,63558,19247205.58,64118.085,-0.874,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,buy,near,63388,19189766.18,64118.085,-1.139,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,buy,near,63588,19178585.92,64118.085,-0.827,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,buy,near,63288,19111393.8,64118.085,-1.295,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,buy,near,63488,19080620.03,64118.085,-0.983,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,buy,near,61000,10573191,64118.085,-4.863,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,buy,near,61500,7280370,64118.085,-4.083,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,buy,near,63304.7,4703539.21,64118.085,-1.269,1
2026-07-10 19:13:35,2026-07-10T09:13:35.863Z,BTCUSDT,buy,near,62000,4610506,64118.085,-3.303,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,sell,both,1830,12361631.7,1781.775,2.707,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,sell,both,1850,9139899.1,1781.775,3.829,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,sell,both,1840,9134648.72,1781.775,3.268,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,sell,global,2560,7775342.08,1781.775,43.677,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,sell,both,1860,7129731.54,1781.775,4.390,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,sell,near,1855,6528809.77,1781.775,4.110,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,sell,near,1845,6377698.22,1781.775,3.548,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,sell,near,1837,6329752.74,1781.775,3.099,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,sell,near,1835,5575188.75,1781.775,2.987,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,sell,near,1800,4831623,1781.775,1.023,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,sell,near,1828,4042517.8,1781.775,2.594,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,global,1670,12069766.35,1781.775,-6.273,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,global,1660,11910885.12,1781.775,-6.834,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,global,1665,11472234.62,1781.775,-6.554,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,global,1455,10173998.75,1781.775,-18.340,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,global,1200,7621394.4,1781.775,-32.651,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,near,1715,3662981.04,1781.775,-3.748,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,near,1700,2671451.4,1781.775,-4.590,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,near,1708.6,2504848.61,1781.775,-4.107,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,near,1709.1,2500497.05,1781.775,-4.079,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,near,1720,2407829.72,1781.775,-3.467,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,near,1745.02,2288021.36,1781.775,-2.063,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,near,1764.55,2203485.34,1781.775,-0.967,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,near,1755.7,2167118.45,1781.775,-1.463,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,near,1735,2125269.17,1781.775,-2.625,1
2026-07-10 19:15:35,2026-07-10T09:15:35.298Z,ETHUSDT,buy,near,1746.62,2073358.46,1781.775,-1.973,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,sell,both,64200,46520668.2,64169.145,0.048,2
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,sell,global,68000,18116356,64169.145,5.970,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,sell,both,65397.7,16712709.22,64169.145,1.915,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,sell,both,64388,16522282.74,64169.145,0.341,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,sell,global,79800,15560601,64169.145,24.359,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,sell,near,65000,15176980,64169.145,1.295,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,sell,near,64688,14115891.92,64169.145,0.809,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,sell,near,64588,13788117.06,64169.145,0.653,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,sell,near,64488,13574079.12,64169.145,0.497,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,sell,near,65555.5,13203598.81,64169.145,2.160,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,sell,near,64200,12711214.8,64169.145,0.048,2
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,sell,near,64199.5,11108118.49,64169.145,0.047,2
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,buy,global,52050,42450470.55,64169.145,-18.886,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,buy,global,48000,27898224,64169.145,-25.198,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,buy,global,49000,26205543,64169.145,-23.639,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,buy,both,63288,19410999.19,64169.145,-1.373,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,buy,both,63538,19250997.39,64169.145,-0.984,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,buy,near,63388,19189766.18,64169.145,-1.217,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,buy,near,63588,19178585.92,64169.145,-0.906,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,buy,near,63488,19080620.03,64169.145,-1.061,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,buy,near,63558,19069942.32,64169.145,-0.952,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,buy,near,61000,10573923,64169.145,-4.939,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,buy,near,61500,7280370,64169.145,-4.160,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,buy,near,62000,4619806,64169.145,-3.380,1
2026-07-10 19:15:35,2026-07-10T09:15:35.545Z,BTCUSDT,buy,near,63351.8,4531110.79,64169.145,-1.274,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,sell,both,1830,12359585.76,1782.56,2.661,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,sell,both,1840,9134648.72,1782.56,3.222,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,sell,both,1850,8994220.85,1782.56,3.783,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,sell,global,2560,7775342.08,1782.56,43.614,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,sell,both,1860,7148331.54,1782.56,4.344,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,sell,near,1855,6528809.77,1782.56,4.064,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,sell,near,1845,6377698.22,1782.56,3.503,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,sell,near,1837,6329752.74,1782.56,3.054,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,sell,near,1835,5575188.75,1782.56,2.942,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,sell,near,1800,4797873,1782.56,0.978,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,sell,near,1828,4092449.62,1782.56,2.549,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,global,1670,12069766.35,1782.56,-6.315,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,global,1660,11910885.12,1782.56,-6.876,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,global,1665,11472234.62,1782.56,-6.595,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,global,1455,10173998.75,1782.56,-18.376,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,global,1200,7621394.4,1782.56,-32.681,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,near,1715,3662689.49,1782.56,-3.790,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,near,1700,2671451.4,1782.56,-4.632,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,near,1771.35,2657540.46,1782.56,-0.629,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,near,1708.6,2504848.61,1782.56,-4.149,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,near,1709.1,2500497.05,1782.56,-4.121,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,near,1720,2407829.72,1782.56,-3.510,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,near,1745.24,2286978.2,1782.56,-2.094,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,near,1747.31,2198454.96,1782.56,-1.977,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,near,1755.77,2178810.49,1782.56,-1.503,1
2026-07-10 19:17:35,2026-07-10T09:17:35.411Z,ETHUSDT,buy,near,1735,2137738.61,1782.56,-2.668,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,sell,both,64200,46520668.2,64208.425,-0.013,2
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,sell,global,68000,18113636,64208.425,5.905,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,sell,both,65397.7,16712709.22,64208.425,1.852,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,sell,both,64388,16474120.52,64208.425,0.280,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,sell,global,79800,15560601,64208.425,24.283,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,sell,near,65000,15123940,64208.425,1.233,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,sell,near,64688,14148235.92,64208.425,0.747,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,sell,near,64588,13739676.06,64208.425,0.591,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,sell,near,64488,13574079.12,64208.425,0.435,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,sell,near,65555.5,13203598.81,64208.425,2.098,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,sell,near,64200,12711214.8,64208.425,-0.013,2
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,sell,near,64199.5,11108118.49,64208.425,-0.014,2
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,buy,global,52050,42450470.55,64208.425,-18.936,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,buy,global,48000,27898224,64208.425,-25.243,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,buy,global,49000,26205543,64208.425,-23.686,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,buy,both,63288,19356065.21,64208.425,-1.433,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,buy,both,63538,19250997.39,64208.425,-1.044,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,buy,near,63388,19189766.18,64208.425,-1.278,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,buy,near,63588,19178585.92,64208.425,-0.966,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,buy,near,63488,19080620.03,64208.425,-1.122,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,buy,near,63558,19069942.32,64208.425,-1.013,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,buy,near,61000,10569043,64208.425,-4.997,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,buy,near,61500,7280370,64208.425,-4.218,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,buy,near,62000,4765072,64208.425,-3.439,1
2026-07-10 19:17:36,2026-07-10T09:17:36.165Z,BTCUSDT,buy,near,63389.7,4450717.62,64208.425,-1.275,1
2026-07-10 19:19:35,2026-07-10T09:19:35.095Z,ETHUSDT,sell,both,1830,12375310.95,1784.525,2.548,1
2026-07-10 19:19:35,2026-07-10T09:19:35.095Z,ETHUSDT,sell,both,1840,9139804.4,1784.525,3.109,1
2026-07-10 19:19:35,2026-07-10T09:19:35.095Z,ETHUSDT,sell,both,1850,8994729.6,1784.525,3.669,1
2026-07-10 19:19:35,2026-07-10T09:19:35.095Z,ETHUSDT,sell,global,2560,7775342.08,1784.525,43.456,1
2026-07-10 19:19:35,2026-07-10T09:19:35.095Z,ETHUSDT,sell,both,1860,7150191.54,1784.525,4.229,1
2026-07-10 19:19:35,2026-07-10T09:19:35.095Z,ETHUSDT,sell,near,1855,6528809.77,1784.525,3.949,1
2026-07-10 19:19:35,2026-07-10T09:19:35.095Z,ETHUSDT,sell,near,1845,6515128.58,1784.525,3.389,1
2026-07-10 19:19:35,2026-07-10T09:19:35.095Z,ETHUSDT,sell,near,1837,6329752.74,1784.525,2.941,1
2026-07-10 19:19:35,2026-07-10T09:19:35.095Z,ETHUSDT,sell,near,1835,5574177.67,1784.525,2.828,1
2026-07-10 19:19:35,2026-07-10T09:19:35.095Z,ETHUSDT,sell,near,1800,4794134.4,1784.525,0.867,1
2026-07-10 19:19:35,2026-07-10T09:19:35.095Z,ETHUSDT,sell,near,1828,4296205.82,1784.525,2.436,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,global,1670,12069766.35,1784.525,-6.418,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,global,1660,11910885.12,1784.525,-6.978,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,global,1665,11472234.62,1784.525,-6.698,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,global,1455,10173998.75,1784.525,-18.466,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,global,1200,7621394.4,1784.525,-32.755,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,near,1715,3662689.49,1784.525,-3.896,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,near,1700,2671451.4,1784.525,-4.737,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,near,1757.91,2657891.36,1784.525,-1.491,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,near,1771.35,2657540.46,1784.525,-0.738,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,near,1708.6,2504848.61,1784.525,-4.255,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,near,1709.1,2500497.05,1784.525,-4.227,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,near,1747.01,2408709.25,1784.525,-2.102,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,near,1720,2402669.72,1784.525,-3.616,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,near,1735,2139237.65,1784.525,-2.775,1
2026-07-10 19:19:35,2026-07-10T09:19:35.096Z,ETHUSDT,buy,near,1749.42,2084916.77,1784.525,-1.967,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,sell,both,64200,46520668.2,64277.025,-0.120,2
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,sell,global,68000,18108672,64277.025,5.792,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,sell,both,65397.7,16722649.67,64277.025,1.744,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,sell,both,64388,16355067.1,64277.025,0.173,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,sell,global,79800,15560601,64277.025,24.150,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,sell,near,65000,15120885,64277.025,1.125,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,sell,near,64688,14149659.06,64277.025,0.639,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,sell,near,64588,13746134.86,64277.025,0.484,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,sell,near,64488,13570854.72,64277.025,0.328,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,sell,near,65555.5,13203598.81,64277.025,1.989,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,sell,near,64200,12711214.8,64277.025,-0.120,2
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,sell,near,64199.5,11108118.49,64277.025,-0.121,2
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,buy,global,52050,42450470.55,64277.025,-19.022,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,buy,global,48000,27898224,64277.025,-25.323,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,buy,global,49000,26205543,64277.025,-23.767,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,buy,both,63538,19250997.39,64277.025,-1.150,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,buy,both,63388,19189766.18,64277.025,-1.383,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,buy,near,63558,19184346.72,64277.025,-1.119,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,buy,near,63588,19178585.92,64277.025,-1.072,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,buy,near,63488,19080620.03,64277.025,-1.228,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,buy,near,63288,19056459.82,64277.025,-1.539,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,buy,near,61500,7307307,64277.025,-4.320,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,buy,near,62000,4765134,64277.025,-3.543,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,buy,near,63462.2,4690110.43,64277.025,-1.268,1
2026-07-10 19:19:35,2026-07-10T09:19:35.241Z,BTCUSDT,buy,near,63500,3957066,64277.025,-1.209,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,sell,both,1830,12520898.43,1785.66,2.483,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,sell,both,1840,9167354.72,1785.66,3.043,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,sell,both,1850,8995247.6,1785.66,3.603,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,sell,global,2560,7775342.08,1785.66,43.364,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,sell,both,1860,7150191.54,1785.66,4.163,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,sell,near,1855,6528809.77,1785.66,3.883,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,sell,near,1845,6365128.23,1785.66,3.323,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,sell,near,1837,6282754.93,1785.66,2.875,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,sell,near,1835,5577511.86,1785.66,2.763,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,sell,near,1800,4633538.4,1785.66,0.803,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,sell,near,1828,4138941.15,1785.66,2.371,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,global,1670,12069766.35,1785.66,-6.477,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,global,1660,11910885.12,1785.66,-7.037,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,global,1665,11472234.62,1785.66,-6.757,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,global,1455,10173998.75,1785.66,-18.518,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,global,1200,7621394.4,1785.66,-32.798,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,near,1715,3662689.49,1785.66,-3.957,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,near,1700,2670963.5,1785.66,-4.797,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,near,1771.35,2657540.46,1785.66,-0.801,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,near,1708.6,2504848.61,1785.66,-4.315,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,near,1709.1,2500497.05,1785.66,-4.287,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,near,1720,2401085.6,1785.66,-3.677,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,near,1747.68,2339496.88,1785.66,-2.127,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,near,1735,2139237.65,1785.66,-2.837,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,near,1758.91,2130082.22,1785.66,-1.498,1
2026-07-10 19:21:35,2026-07-10T09:21:35.412Z,ETHUSDT,buy,near,1749.69,2101911.35,1785.66,-2.014,1
2026-07-10 19:21:35,2026-07-10T09:21:35.801Z,BTCUSDT,sell,both,64200,46520668.2,64304.995,-0.163,2
2026-07-10 19:21:35,2026-07-10T09:21:35.801Z,BTCUSDT,sell,global,68000,18040672,64304.995,5.746,1
2026-07-10 19:21:35,2026-07-10T09:21:35.801Z,BTCUSDT,sell,both,65397.7,16722649.67,64304.995,1.699,1
2026-07-10 19:21:35,2026-07-10T09:21:35.801Z,BTCUSDT,sell,both,64388,16297890.56,64304.995,0.129,1
2026-07-10 19:21:35,2026-07-10T09:21:35.801Z,BTCUSDT,sell,global,79800,15560601,64304.995,24.096,1
2026-07-10 19:21:35,2026-07-10T09:21:35.801Z,BTCUSDT,sell,near,65000,15198170,64304.995,1.081,1
2026-07-10 19:21:35,2026-07-10T09:21:35.801Z,BTCUSDT,sell,near,64688,14156127.86,64304.995,0.596,1
2026-07-10 19:21:35,2026-07-10T09:21:35.801Z,BTCUSDT,sell,near,64588,13800840.9,64304.995,0.440,1
2026-07-10 19:21:35,2026-07-10T09:21:35.801Z,BTCUSDT,sell,near,64488,13566340.56,64304.995,0.285,1
2026-07-10 19:21:35,2026-07-10T09:21:35.801Z,BTCUSDT,sell,near,65555.5,13203598.81,64304.995,1.945,1
2026-07-10 19:21:35,2026-07-10T09:21:35.801Z,BTCUSDT,sell,near,64200,12711214.8,64304.995,-0.163,2
