20260909 163500;29724.5;29731.25;29722.75;29725;14
20260909 163600;29726.75;29728;29722.75;29722.75;17
20260909 163700;29721.5;29723.75;29720;29723.75;6
20260909 163800;29718.5;29724;29718.5;29724;3
20260909 163900;29723.5;29732;29723.5;29732;8
20260909 164000;29730.75;29737.75;29730.25;29737.75;7
20260909 164100;29736;29737;29735.5;29735.5;3
20260909 164200;29732.5;29739.75;29732.5;29739.75;2
20260909 164300;29733.5;29736.25;29733.5;29733.75;4
20260909 164400;29734;29742.5;29734;29742.5;10
20260909 164500;29739.75;29749.25;29738.25;29749.25;13
20260909 164600;29749.75;29749.75;29741;29741;5
20260909 164700;29737.75;29743.25;29736.75;29739.25;17
20260909 164800;29744.75;29752;29744.75;29752;4
20260909 164900;29753.75;29757.75;29750;29753.75;12
20260909 165000;29750.5;29750.5;29749;29749;16
20260909 165100;29754;29770.75;29754;29765.25;29
20260909 165200;29765.25;29769.25;29764;29766;11
20260909 165300;29766.5;29766.5;29760.75;29764.75;7
20260909 165400;29766.5;29766.5;29760.5;29760.5;2
20260909 165500;29761.5;29765.25;29758.25;29758.25;8
20260909 165600;29756;29765.25;29753.5;29753.5;7
20260909 165700;29758.25;29762;29758.25;29762;4
20260909 165800;29758.75;29758.75;29758;29758;3
20260909 165900;29759;29759;29759;29759;3
20260909 170000;29755;29755;29750;29750;9
20260909 170100;29753;29753;29741.5;29741.5;6
20260909 170200;29748;29748;29747.5;29747.5;3
20260909 170300;29747.25;29768.75;29747.25;29762.5;28
20260909 170400;29765;29767;29755.5;29755.5;9
20260909 170500;29755.5;29755.5;29739.75;29739.75;25
20260909 170600;29745.75;29749.5;29743.25;29749.5;6
20260909 170700;29757.5;29760.25;29757.5;29759.25;6
20260909 170800;29756.5;29756.75;29754;29756.75;5
20260909 170900;29754.75;29754.75;29754;29754;4
20260909 171000;29756;29756;29753.5;29753.5;2
20260909 171100;29749.5;29749.5;29749.5;29749.5;5
20260909 171200;29755;29759.25;29755;29759.25;3
20260909 171300;29757.25;29757.25;29757.25;29757.25;1
20260909 171400;29759;29763.5;29759;29760.75;6
20260909 171500;29766;29775;29766;29768.5;23
20260909 171600;29771.25;29777.5;29769.75;29777.5;12
20260909 171700;29773.25;29773.25;29765;29765;8
