timestamp,eth_price,expiry_date,max_pain_price,call_oi,put_oi,call_notional,put_notional
2026-06-19T00:07:41.787Z,1708.07,260621,1750,4130.7,6585,7058170.92,11252037.19
2026-06-19T00:07:41.787Z,1708.07,260622,1700,1330.7,1247.6,2273527.5,2131790.9
2026-06-19T00:07:41.787Z,1708.07,260626,2000,637931,372237.9,1089947301.45,636034617.7
2026-06-19T00:07:41.787Z,1708.07,260703,1750,14752.8,21129.3,25210136.59,36107020.75
2026-06-19T00:07:41.787Z,1708.07,260710,1700,1449,5240,2475602.31,8952989.48
2026-06-19T00:07:41.787Z,1708.07,260731,1850,126255.6,82169.6,215747910.93,140410404.8
2026-06-19T00:07:41.787Z,1708.07,260828,1750,17939,13368,30653019.38,22842281.79
2026-06-19T00:07:41.787Z,1708.07,260925,2300,212017.4,97760.1,362280793.35,167043337.04
2026-06-19T00:07:41.787Z,1708.07,261225,2200,293723,105947,501864532.09,181043847.88
2026-06-19T00:07:41.787Z,1708.07,270326,2200,48023,24073,82052830.36,41131855.96
2026-06-19T00:08:54.931Z,1707.28,260619,1725,68820.9,71740.3,117577187.52,122563598.79
2026-06-19T00:08:54.931Z,1707.28,260620,1750,17007.9,11341.6,29061726.17,19379675.4
2026-06-19T00:08:54.931Z,1707.28,260621,1750,4130.7,6585,7057738.92,11249416.47
2026-06-19T00:08:54.931Z,1707.28,260622,1700,1330.7,1247.6,2273370.1,2131745.92
2026-06-19T00:08:54.931Z,1707.28,260626,2000,637758,372237.9,1089499425.9,635943549.07
2026-06-19T00:08:54.931Z,1707.28,260703,1750,14752.8,21129.3,25205514.02,36100641.22
2026-06-19T00:08:54.931Z,1707.28,260710,1700,1449,5240,2475212.33,8951927.76
2026-06-19T00:08:54.931Z,1707.28,260731,1850,126255.6,82007.6,215724179.21,140094486.09
2026-06-19T00:08:54.931Z,1707.28,260828,1750,17939,13368,30648279.89,22840250.51
2026-06-19T00:08:54.931Z,1707.28,260925,2300,212017.4,97760.1,362262394.35,167020986.37
2026-06-19T00:08:54.931Z,1707.28,261225,2200,293723,105947,501838000.08,181007130.92
2026-06-19T00:08:54.931Z,1707.28,270326,2200,48023,24073,82046700.28,41127988.73
2026-06-19T00:10:08.219Z,1707.23,260619,1725,68820.9,71740.3,117571034.21,122552074.67
2026-06-19T00:10:08.219Z,1707.23,260620,1750,17007.9,11326.6,29061693.08,19352743.84
2026-06-19T00:10:08.219Z,1707.23,260621,1750,4130.7,6585,7057121.78,11249907.2
2026-06-19T00:10:08.219Z,1707.23,260622,1700,1330.7,1247.6,2272970.14,2131031.34
2026-06-19T00:10:08.219Z,1707.23,260626,2000,637758,372237.9,1089509543.14,635822972.88
2026-06-19T00:10:08.219Z,1707.23,260703,1750,14752.8,21129.3,25205854.82,36101082.82
2026-06-19T00:10:08.219Z,1707.23,260710,1700,1449,5240,2475140.83,8950642.19
2026-06-19T00:10:08.219Z,1707.23,260731,1850,126255.6,82006.6,215707828.8,140096374.41
2026-06-19T00:10:08.219Z,1707.23,260828,1750,17939,13368,30646355.57,22836706
2026-06-19T00:10:08.219Z,1707.23,260925,2300,212017.4,97760.1,362217100,167010964.74
2026-06-19T00:10:08.219Z,1707.23,261225,2200,293723,105947,501810863.91,181013905.94
2026-06-19T00:10:08.219Z,1707.23,270326,2200,48023,24073,82032939.71,41127239.8
2026-06-19T00:11:16.256Z,1707.09,260619,1725,68820.9,71740.3,117577302.66,122555312.38
2026-06-19T00:11:16.256Z,1707.09,260620,1750,17007.9,11326.6,29062085.88,19352856.49
2026-06-19T00:11:16.256Z,1707.09,260621,1750,4130.7,6585,7057484.75,11249907.38
2026-06-19T00:11:16.256Z,1707.09,260622,1700,1330.7,1247.6,2273286.56,2131062.96
2026-06-19T00:11:16.256Z,1707.09,260626,2000,637758,372237.9,1089542341.7,635854934.34
2026-06-19T00:11:16.256Z,1707.09,260703,1750,14752.8,21059.3,25206539.87,35981689.34
2026-06-19T00:11:16.256Z,1707.09,260710,1700,1449,5240,2475230.37,8950671.35
2026-06-19T00:11:16.256Z,1707.09,260731,1850,126255.6,82006.6,215722330.71,140099817.57
2026-06-19T00:11:16.256Z,1707.09,260828,1750,17939,13368,30647382.15,22838502.93
2026-06-19T00:11:16.256Z,1707.09,260925,2300,212017.4,97760.1,362240991.12,167024140.52
2026-06-19T00:11:16.256Z,1707.09,261225,2200,293723,105947,501821289.8,181018720.76
2026-06-19T00:11:16.256Z,1707.09,270326,2200,48023,24073,82036184.92,41127861.56
2026-06-19T00:12:19.226Z,1707.24,260619,1725,68820.9,71740.3,117580588.77,122556025.51
2026-06-19T00:12:19.226Z,1707.24,260620,1750,17007.9,11326.6,29062709.66,19353320.09
2026-06-19T00:12:19.226Z,1707.24,260621,1750,4130.7,6585,7057618.07,11250038.78
2026-06-19T00:12:19.226Z,1707.24,260622,1700,1330.7,1247.6,2273286.56,2131122.82
2026-06-19T00:12:19.226Z,1707.24,260626,2000,637758,372237.9,1089559339.5,635868898.45
2026-06-19T00:12:19.226Z,1707.24,260703,1750,14752.8,21059.3,25207224.27,35981700.64
2026-06-19T00:12:19.226Z,1707.24,260710,1700,1449,5240,2475447.47,8951259.55
2026-06-19T00:12:19.226Z,1707.24,260731,1850,126255.6,82006.6,215724292.32,140102743.8
2026-06-19T00:12:19.226Z,1707.24,260828,1750,17939,13368,30648607.11,22839229.93
2026-06-19T00:12:19.226Z,1707.24,260925,2300,212017.4,97760.1,362252497.06,167033712.49
2026-06-19T00:12:19.226Z,1707.24,261225,2200,293723,105947,501830843.41,181019782.66
2026-06-19T00:12:19.226Z,1707.24,270326,2200,48023,24073,82036391.65,41128387.85
2026-06-19T00:13:27.196Z,1707.24,260619,1725,68820.9,71740.3,117569534.25,122545813.5
2026-06-19T00:13:27.196Z,1707.24,260620,1750,17007.9,11326.6,29058377.29,19353076.99
2026-06-19T00:13:27.196Z,1707.24,260621,1750,4130.7,6585,7056293.37,11249961.62
2026-06-19T00:13:27.196Z,1707.24,260622,1700,1334.7,1247.6,2279978.1,2130829.77
2026-06-19T00:13:27.196Z,1707.24,260626,2000,637758,372237.9,1089479173.56,635817587.38
2026-06-19T00:13:27.196Z,1707.24,260703,1750,14752.8,21059.3,25207155.77,35976102.55
2026-06-19T00:13:27.196Z,1707.24,260710,1700,1449,5240,2475388.97,8951145.68
2026-06-19T00:13:27.196Z,1707.24,260731,1850,126255.6,82006.6,215703460.55,140095647.22
2026-06-19T00:13:27.196Z,1707.24,260828,1750,17939,13368,30645673.32,22837607.97
2026-06-19T00:13:27.196Z,1707.24,260925,2300,212017.4,97760.1,362232826.4,167024478.42
2026-06-19T00:13:27.196Z,1707.24,261225,2200,293723,105947,501813958.02,181017809.62
2026-06-19T00:13:27.196Z,1707.24,270326,2200,48023,24073,82031249.01,41126101.51
2026-06-19T00:14:30.209Z,1707.14,260619,1725,68820.9,71740.3,117557512.56,122534950.15
2026-06-19T00:14:30.209Z,1707.14,260620,1750,17007.9,11326.6,29052210.58,19345184.95
2026-06-19T00:14:30.209Z,1707.14,260621,1750,4130.7,6585,7055906.61,11249057.72
2026-06-19T00:14:30.209Z,1707.14,260622,1700,1334.7,1247.6,2279848.22,2130690.92
2026-06-19T00:14:30.209Z,1707.14,260626,2000,637758,372237.9,1089413649.71,635770751.78
2026-06-19T00:14:30.209Z,1707.14,260703,1750,14752.8,21059.3,25200317.32,35974395.21
2026-06-19T00:14:30.209Z,1707.14,260710,1700,1449,5240,2475388.97,8951145.68
2026-06-19T00:14:30.209Z,1707.14,260731,1850,126255.6,82006.6,215676074.04,140087072.08
2026-06-19T00:14:30.209Z,1707.14,260828,1750,17939,13368,30642532.26,22833656.54
2026-06-19T00:14:30.209Z,1707.14,260925,2300,212017.4,97760.1,362202067.2,166994360.84
2026-06-19T00:14:30.209Z,1707.14,261225,2200,293723,105947,501761441.15,180988915.98
2026-06-19T00:14:30.209Z,1707.14,270326,2200,48023,24073,82024920.6,41121754.71
2026-06-19T00:15:33.109Z,1707.34,260619,1725,68820.9,71740.3,117562328.09,122544003.26
2026-06-19T00:15:33.109Z,1707.34,260620,1750,17007.9,11326.6,29052210.58,19345277.7
2026-06-19T00:15:33.109Z,1707.34,260621,1750,4160.7,6585,7107480.25,11250646.91
2026-06-19T00:15:33.109Z,1707.34,260622,1700,1334.7,1247.6,2279829.01,2130687.99
2026-06-19T00:15:33.109Z,1707.34,260626,2000,637758,372237.9,1089423394.8,635784449.99
2026-06-19T00:15:33.109Z,1707.34,260703,1750,14752.8,21059.3,25197965.94,35973484.71
2026-06-19T00:15:33.109Z,1707.34,260710,1700,1449,5240,2475408.97,8951208.48
2026-06-19T00:15:33.109Z,1707.34,260731,1850,126255.6,82006.6,215678489.02,140087993.61
2026-06-19T00:15:33.109Z,1707.34,260828,1750,17939,13368,30642577.82,22833677.7
2026-06-19T00:15:33.109Z,1707.34,260925,2300,212017.4,97760.1,362171427.5,166993563.77
2026-06-19T00:15:33.109Z,1707.34,261225,2200,293723,105947,501746109.99,180984235.86
