timestamp,eth_price,expiry_date,max_pain_price,call_oi,put_oi,call_notional,put_notional
2026-07-01T00:19:17.940Z,1569.60,270326,2000,59736,30961,93856565.52,48650798
2026-07-01T00:19:17.940Z,1569.60,270625,1600,5956,1616,9360446.38,2538628.44
2026-07-01T00:20:31.520Z,1568.85,260701,1575,14150.4,18596.2,22225354.6,29206592.25
2026-07-01T00:20:31.520Z,1568.85,260702,1575,9752.6,5020.1,15326346.42,7882511.61
2026-07-01T00:20:31.520Z,1568.85,260703,1650,50557.1,68329.5,79435523.39,107349825.72
2026-07-01T00:20:31.520Z,1568.85,260704,1550,1090.1,2652,1712300.29,4165637.38
2026-07-01T00:20:31.520Z,1568.85,260710,1650,30717.2,43285.8,48269373.61,68004039.28
2026-07-01T00:20:31.520Z,1568.85,260717,1600,7794,8208,12245321.98,12893670.9
2026-07-01T00:20:31.520Z,1568.85,260731,1800,163234.6,102341.3,256505650.9,160792974.99
2026-07-01T00:20:31.520Z,1568.85,260828,1700,33016,23945.6,51865340.12,37623611.12
2026-07-01T00:20:31.520Z,1568.85,260925,2300,227534.2,103580.7,357457989.53,162731487.87
2026-07-01T00:20:31.520Z,1568.85,261225,2200,297704,110277,467695618.96,173221549.6
2026-07-01T00:20:31.520Z,1568.85,270326,2000,59736,30961,93814762.4,48649254.55
2026-07-01T00:20:31.520Z,1568.85,270625,1600,5956,1616,9360329.88,2538328.25
2026-07-01T00:21:39.692Z,1568.64,260701,1575,14150.4,18596.2,22224580.19,29195159.54
2026-07-01T00:21:39.692Z,1568.64,260702,1575,9752.6,5020.1,15320513.22,7881402.49
2026-07-01T00:21:39.692Z,1568.64,260703,1650,50557.1,68329.5,79391234.59,107328400.41
2026-07-01T00:21:39.692Z,1568.64,260704,1550,1090.1,2652,1711188.69,4165637.38
2026-07-01T00:21:39.692Z,1568.64,260710,1650,30717.2,43285.8,48248052.21,67965568.46
2026-07-01T00:21:39.692Z,1568.64,260717,1600,7794,8208,12240130.05,12891335.7
2026-07-01T00:21:39.692Z,1568.64,260731,1800,163234.6,102341.3,256392544.51,160734865.19
2026-07-01T00:21:39.692Z,1568.64,260828,1700,33016,23945.6,51836851.03,37604422.19
2026-07-01T00:21:39.692Z,1568.64,260925,2300,227534.2,103580.7,357319497.91,162639694.49
2026-07-01T00:21:39.692Z,1568.64,261225,2200,297704,110277,467634448.73,173192361.48
2026-07-01T00:21:39.692Z,1568.64,270326,2000,59736,30961,93795323.55,48640310.94
2026-07-01T00:21:39.692Z,1568.64,270625,1600,5956,1616,9357214.19,2538052.25
2026-07-01T00:22:42.481Z,1566.95,260701,1575,14150.4,18596.2,22217222.87,29178544.71
2026-07-01T00:22:42.481Z,1566.95,260702,1575,9752.6,5020.1,15299394.29,7880836.09
2026-07-01T00:22:42.481Z,1566.95,260703,1650,50557.1,68329.5,79343236.79,107288834.18
2026-07-01T00:22:42.481Z,1566.95,260704,1550,1090.1,2652,1710773.99,4165336.82
2026-07-01T00:22:42.481Z,1566.95,260710,1650,30717.2,43285.8,48194172.3,67940716.81
2026-07-01T00:22:42.481Z,1566.95,260717,1600,7794,8208,12235478.6,12887520.9
2026-07-01T00:22:42.481Z,1566.95,260731,1800,163234.6,102341.3,256239061.69,160595148.09
2026-07-01T00:22:42.481Z,1566.95,260828,1700,33016,23945.6,51827075.43,37590193.18
