qld_time,timestamp,symbol,side,limit_price,current_usd_value,mark_price,dist_pct,order_state
2026-07-10 18:36:17,2026-07-10T08:36:17.720Z,ETHUSDT,sell,1885,5559963.96,1785.43,5.577,1
2026-07-10 18:36:17,2026-07-10T08:36:17.720Z,ETHUSDT,buy,1670,12069801.42,1785.43,-6.465,1
2026-07-10 18:36:17,2026-07-10T08:36:17.720Z,ETHUSDT,buy,1660,11931098.94,1785.43,-7.025,1
2026-07-10 18:36:17,2026-07-10T08:36:17.720Z,ETHUSDT,buy,1665,11473794.72,1785.43,-6.745,1
2026-07-10 18:36:17,2026-07-10T08:36:17.720Z,ETHUSDT,buy,1455,10173998.75,1785.43,-18.507,1
2026-07-10 18:36:17,2026-07-10T08:36:17.720Z,ETHUSDT,buy,1200,7621359.6,1785.43,-32.789,1
2026-07-10 18:36:17,2026-07-10T08:36:17.720Z,ETHUSDT,buy,1450,6493743.8,1785.43,-18.787,1
2026-07-10 18:36:17,2026-07-10T08:36:17.720Z,ETHUSDT,buy,1600,5994011.2,1785.43,-10.386,1
2026-07-10 18:36:17,2026-07-10T08:36:17.720Z,ETHUSDT,buy,1668,5660002.72,1785.43,-6.577,1
2026-07-10 18:36:17,2026-07-10T08:36:17.720Z,ETHUSDT,buy,1400,5642303.8,1785.43,-21.588,1
2026-07-10 18:36:17,2026-07-10T08:36:17.720Z,ETHUSDT,buy,1623,5075711.77,1785.43,-9.098,1
2026-07-10 18:36:18,2026-07-10T08:36:18.184Z,BTCUSDT,sell,64388,22693936.93,64240.02,0.230,1
2026-07-10 18:36:18,2026-07-10T08:36:18.184Z,BTCUSDT,sell,68000,18010208,64240.02,5.853,1
2026-07-10 18:36:18,2026-07-10T08:36:18.184Z,BTCUSDT,sell,65397.7,16791905.84,64240.02,1.802,1
2026-07-10 18:36:18,2026-07-10T08:36:18.184Z,BTCUSDT,sell,79800,15560601,64240.02,24.222,1
2026-07-10 18:36:18,2026-07-10T08:36:18.184Z,BTCUSDT,sell,64688,14534099.84,64240.02,0.697,1
2026-07-10 18:36:18,2026-07-10T08:36:18.184Z,BTCUSDT,sell,64588,13846181.68,64240.02,0.542,1
2026-07-10 18:36:18,2026-07-10T08:36:18.184Z,BTCUSDT,sell,64488,13279046.52,64240.02,0.386,1
2026-07-10 18:36:18,2026-07-10T08:36:18.184Z,BTCUSDT,sell,64788,13222129.4,64240.02,0.853,1
2026-07-10 18:36:18,2026-07-10T08:36:18.184Z,BTCUSDT,sell,65555.5,13119032.22,64240.02,2.048,1
2026-07-10 18:36:18,2026-07-10T08:36:18.184Z,BTCUSDT,sell,64188,12840937.78,64240.02,-0.081,2
2026-07-10 18:36:18,2026-07-10T08:36:18.185Z,BTCUSDT,buy,64200,55673212.8,64240.02,-0.062,2
2026-07-10 18:36:18,2026-07-10T08:36:18.185Z,BTCUSDT,buy,52050,42450470.55,64240.02,-18.976,1
2026-07-10 18:36:18,2026-07-10T08:36:18.185Z,BTCUSDT,buy,48000,27898032,64240.02,-25.280,1
2026-07-10 18:36:18,2026-07-10T08:36:18.185Z,BTCUSDT,buy,49000,26205543,64240.02,-23.724,1
2026-07-10 18:36:18,2026-07-10T08:36:18.185Z,BTCUSDT,buy,63388,19334354.21,64240.02,-1.326,1
2026-07-10 18:36:18,2026-07-10T08:36:18.185Z,BTCUSDT,buy,63488,19174074.37,64240.02,-1.171,1
2026-07-10 18:36:18,2026-07-10T08:36:18.185Z,BTCUSDT,buy,63588,19150289.26,64240.02,-1.015,1
2026-07-10 18:36:18,2026-07-10T08:36:18.185Z,BTCUSDT,buy,63538,19092152.39,64240.02,-1.093,1
2026-07-10 18:36:18,2026-07-10T08:36:18.185Z,BTCUSDT,buy,63558,19067400,64240.02,-1.062,1
2026-07-10 18:36:18,2026-07-10T08:36:18.185Z,BTCUSDT,buy,63288,19055194.06,64240.02,-1.482,1
2026-07-10 18:38:17,2026-07-10T08:38:17.717Z,ETHUSDT,sell,1830,12198304.2,1783.915,2.583,1
2026-07-10 18:38:17,2026-07-10T08:38:17.717Z,ETHUSDT,sell,1850,9500847.05,1783.915,3.704,1
2026-07-10 18:38:17,2026-07-10T08:38:17.717Z,ETHUSDT,sell,1840,9083851.84,1783.915,3.144,1
2026-07-10 18:38:17,2026-07-10T08:38:17.717Z,ETHUSDT,sell,2560,7775342.08,1783.915,43.505,1
2026-07-10 18:38:17,2026-07-10T08:38:17.717Z,ETHUSDT,sell,1860,7078553.64,1783.915,4.265,1
2026-07-10 18:38:17,2026-07-10T08:38:17.717Z,ETHUSDT,sell,1900,6556407.9,1783.915,6.507,1
2026-07-10 18:38:17,2026-07-10T08:38:17.717Z,ETHUSDT,sell,1855,6487070.42,1783.915,3.985,1
2026-07-10 18:38:17,2026-07-10T08:38:17.717Z,ETHUSDT,sell,1845,6430264.11,1783.915,3.424,1
2026-07-10 18:38:17,2026-07-10T08:38:17.717Z,ETHUSDT,sell,1837,6320580.6,1783.915,2.976,1
2026-07-10 18:38:17,2026-07-10T08:38:17.717Z,ETHUSDT,sell,1885,5559963.96,1783.915,5.666,1
2026-07-10 18:38:17,2026-07-10T08:38:17.718Z,ETHUSDT,buy,1670,12069801.42,1783.915,-6.386,1
2026-07-10 18:38:17,2026-07-10T08:38:17.718Z,ETHUSDT,buy,1660,11931098.94,1783.915,-6.946,1
2026-07-10 18:38:17,2026-07-10T08:38:17.718Z,ETHUSDT,buy,1665,11473794.72,1783.915,-6.666,1
2026-07-10 18:38:17,2026-07-10T08:38:17.718Z,ETHUSDT,buy,1455,10173998.75,1783.915,-18.438,1
2026-07-10 18:38:17,2026-07-10T08:38:17.718Z,ETHUSDT,buy,1200,7621359.6,1783.915,-32.732,1
2026-07-10 18:38:17,2026-07-10T08:38:17.718Z,ETHUSDT,buy,1450,6479243.8,1783.915,-18.718,1
2026-07-10 18:38:17,2026-07-10T08:38:17.718Z,ETHUSDT,buy,1600,5994011.2,1783.915,-10.310,1
2026-07-10 18:38:17,2026-07-10T08:38:17.718Z,ETHUSDT,buy,1668,5660002.72,1783.915,-6.498,1
2026-07-10 18:38:17,2026-07-10T08:38:17.718Z,ETHUSDT,buy,1400,5642303.8,1783.915,-21.521,1
2026-07-10 18:38:17,2026-07-10T08:38:17.718Z,ETHUSDT,buy,1623,5075711.77,1783.915,-9.020,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,sell,64388,22609653.04,64150.345,0.370,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,sell,68000,18010616,64150.345,6.001,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,sell,65397.7,16712709.22,64150.345,1.944,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,sell,79800,15560601,64150.345,24.395,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,sell,64688,14533129.52,64150.345,0.838,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,sell,64588,13852640.48,64150.345,0.682,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,sell,64788,13354815.23,64150.345,0.994,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,sell,64488,13311290.52,64150.345,0.526,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,sell,65555.5,13119032.22,64150.345,2.190,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,sell,64188,12840937.78,64150.345,0.059,2
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,buy,52050,42450470.55,64150.345,-18.862,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,buy,48000,27898032,64150.345,-25.176,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,buy,49000,26205543,64150.345,-23.617,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,buy,63558,20158754.42,64150.345,-0.923,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,buy,63388,19194773.83,64150.345,-1.188,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,buy,63588,19163197.62,64150.345,-0.877,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,buy,63488,19128616.96,64150.345,-1.032,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,buy,63538,19092152.39,64150.345,-0.955,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,buy,63288,19055194.06,64150.345,-1.344,1
2026-07-10 18:38:18,2026-07-10T08:38:18.183Z,BTCUSDT,buy,50000,14341850,64150.345,-22.058,1
2026-07-10 18:40:17,2026-07-10T08:40:17.732Z,ETHUSDT,sell,1830,12167690.13,1783.835,2.588,1
2026-07-10 18:40:17,2026-07-10T08:40:17.732Z,ETHUSDT,sell,1850,9489269.75,1783.835,3.709,1
2026-07-10 18:40:17,2026-07-10T08:40:17.732Z,ETHUSDT,sell,1840,9061586,1783.835,3.149,1
2026-07-10 18:40:17,2026-07-10T08:40:17.732Z,ETHUSDT,sell,2560,7775342.08,1783.835,43.511,1
2026-07-10 18:40:17,2026-07-10T08:40:17.732Z,ETHUSDT,sell,1860,7073083.38,1783.835,4.270,1
2026-07-10 18:40:17,2026-07-10T08:40:17.732Z,ETHUSDT,sell,1900,6556407.9,1783.835,6.512,1
2026-07-10 18:40:17,2026-07-10T08:40:17.732Z,ETHUSDT,sell,1855,6514895.42,1783.835,3.989,1
2026-07-10 18:40:17,2026-07-10T08:40:17.732Z,ETHUSDT,sell,1845,6430636.8,1783.835,3.429,1
2026-07-10 18:40:17,2026-07-10T08:40:17.732Z,ETHUSDT,sell,1837,6320968.2,1783.835,2.980,1
2026-07-10 18:40:17,2026-07-10T08:40:17.732Z,ETHUSDT,sell,1885,5562212.76,1783.835,5.671,1
2026-07-10 18:40:17,2026-07-10T08:40:17.733Z,ETHUSDT,buy,1670,12069801.42,1783.835,-6.381,1
2026-07-10 18:40:17,2026-07-10T08:40:17.733Z,ETHUSDT,buy,1660,11912500.3,1783.835,-6.942,1
2026-07-10 18:40:17,2026-07-10T08:40:17.733Z,ETHUSDT,buy,1665,11473794.72,1783.835,-6.662,1
2026-07-10 18:40:17,2026-07-10T08:40:17.733Z,ETHUSDT,buy,1455,10173998.75,1783.835,-18.434,1
2026-07-10 18:40:17,2026-07-10T08:40:17.733Z,ETHUSDT,buy,1200,7621359.6,1783.835,-32.729,1
2026-07-10 18:40:17,2026-07-10T08:40:17.733Z,ETHUSDT,buy,1450,6479243.8,1783.835,-18.714,1
2026-07-10 18:40:17,2026-07-10T08:40:17.733Z,ETHUSDT,buy,1600,5994011.2,1783.835,-10.306,1
2026-07-10 18:40:17,2026-07-10T08:40:17.733Z,ETHUSDT,buy,1668,5660002.72,1783.835,-6.494,1
2026-07-10 18:40:17,2026-07-10T08:40:17.733Z,ETHUSDT,buy,1400,5645514,1783.835,-21.517,1
2026-07-10 18:40:17,2026-07-10T08:40:17.733Z,ETHUSDT,buy,1623,5075711.77,1783.835,-9.016,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,sell,64388,22563100.51,64154.515,0.364,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,sell,68000,17999532,64154.515,5.994,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,sell,65397.7,16712709.22,64154.515,1.938,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,sell,79800,15560601,64154.515,24.387,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,sell,64688,14533129.52,64154.515,0.832,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,sell,64588,13854061.41,64154.515,0.676,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,sell,64788,13382026.19,64154.515,0.987,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,sell,64488,13311548.47,64154.515,0.520,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,sell,65555.5,13119032.22,64154.515,2.184,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,sell,64188,12840937.78,64154.515,0.052,2
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,buy,64200,55673212.8,64154.515,0.071,2
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,buy,52050,42450470.55,64154.515,-18.868,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,buy,48000,27898032,64154.515,-25.181,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,buy,49000,26205543,64154.515,-23.622,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,buy,63558,20158754.42,64154.515,-0.930,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,buy,63388,19194773.83,64154.515,-1.195,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,buy,63588,19163197.62,64154.515,-0.883,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,buy,63488,19128616.96,64154.515,-1.039,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,buy,63538,19092152.39,64154.515,-0.961,1
2026-07-10 18:40:17,2026-07-10T08:40:17.993Z,BTCUSDT,buy,63288,19055194.06,64154.515,-1.351,1
