qld_time,timestamp,spot,net_gex_usd_1pct,zero_gamma,call_wall,put_wall,n_strikes
2026-07-06 16:20:01,2026-07-06T06:20:01.930Z,1770.31,6459616,1690.99,1800,1600,598
2026-07-06 16:35:02,2026-07-06T06:35:02.018Z,1768.62,6407686,1689.30,1800,1600,598
2026-07-06 16:50:01,2026-07-06T06:50:01.928Z,1770.76,6690132,1689.33,1800,1600,599
2026-07-06 17:05:01,2026-07-06T07:05:01.911Z,1766.42,6188480,1688.56,1800,1600,599
2026-07-06 17:20:01,2026-07-06T07:20:01.957Z,1768.96,6654852,1688.09,1800,1600,599
2026-07-06 17:35:01,2026-07-06T07:35:01.942Z,1769.31,6798675,1686.26,1800,1600,599
2026-07-06 17:50:01,2026-07-06T07:50:01.942Z,1771.55,7228926,1682.97,1800,1600,599
2026-07-06 18:05:01,2026-07-06T08:05:01.936Z,1773.92,7354533,1666.82,1800,1500,574
2026-07-06 18:20:01,2026-07-06T08:20:01.945Z,1771.01,7180573,1666.16,1800,1600,574
2026-07-06 18:35:01,2026-07-06T08:35:01.927Z,1765.33,6756174,1667.14,1800,1600,574
2026-07-06 18:50:01,2026-07-06T08:50:01.921Z,1764.66,6731039,1667.13,1800,1600,575
2026-07-06 19:05:01,2026-07-06T09:05:01.942Z,1763.12,6556627,1669.38,1800,1600,575
2026-07-06 19:20:01,2026-07-06T09:20:01.915Z,1762.61,6537483,1669.33,1800,1600,575
2026-07-06 19:35:01,2026-07-06T09:35:01.953Z,1756.39,6062758,1669.89,1800,1500,577
2026-07-06 19:50:01,2026-07-06T09:50:01.992Z,1754.16,5866479,1671.03,1800,1500,578
2026-07-06 20:05:02,2026-07-06T10:05:02.007Z,1761.18,6472325,1671.21,1800,1500,579
2026-07-06 20:20:01,2026-07-06T10:20:01.956Z,1764.65,6748947,1671.67,1800,1500,579
2026-07-06 20:35:01,2026-07-06T10:35:01.989Z,1768.15,7023558,1672.07,1800,1500,580
2026-07-06 20:50:01,2026-07-06T10:50:01.957Z,1768.98,7076510,1672.34,1800,1500,580
2026-07-06 21:05:01,2026-07-06T11:05:01.962Z,1769.35,7123967,1672.13,1800,1500,580
2026-07-06 21:20:02,2026-07-06T11:20:02.021Z,1767.92,7070689,1671.81,1800,1500,580
2026-07-06 21:35:01,2026-07-06T11:35:01.978Z,1772.59,7309479,1673.29,1800,1500,582
2026-07-06 21:50:01,2026-07-06T11:50:01.998Z,1771.02,7185207,1673.18,1800,1500,582
2026-07-06 22:05:02,2026-07-06T12:05:02.061Z,1737.94,4420548,1674.92,1800,1600,582
2026-07-06 22:20:01,2026-07-06T12:20:01.978Z,1749.20,5357462,1674.34,1800,1600,582
2026-07-06 22:35:02,2026-07-06T12:35:02.069Z,1750.90,5582378,1675.95,1800,1600,582
2026-07-06 22:50:01,2026-07-06T12:50:01.982Z,1738.01,4451317,1677.02,1800,1600,582
2026-07-06 23:05:02,2026-07-06T13:05:02.005Z,1731.70,4057475,1677.31,1800,1600,582
2026-07-06 23:20:01,2026-07-06T13:20:01.993Z,1733.99,4285975,1677.45,1800,1600,582
2026-07-06 23:35:01,2026-07-06T13:35:01.984Z,1739.04,4709596,1677.71,1800,1600,583
2026-07-06 23:50:01,2026-07-06T13:50:01.968Z,1747.84,5255693,1683.04,1800,1600,583
2026-07-07 00:05:02,2026-07-06T14:05:02.045Z,1744.15,4852660,1685.35,1800,1600,583
2026-07-07 00:20:02,2026-07-06T14:20:02.057Z,1743.33,4747965,1687.48,1800,1600,583
2026-07-07 00:35:02,2026-07-06T14:35:02.013Z,1750.99,5527729,1687.45,1800,1600,583
2026-07-07 00:50:02,2026-07-06T14:50:02.049Z,1747.24,5136004,1687.46,1800,1600,583
2026-07-07 01:05:02,2026-07-06T15:05:02.018Z,1755.60,6033085,1687.85,1800,1600,583
2026-07-07 01:20:02,2026-07-06T15:20:02.034Z,1760.75,6673653,1687.59,1800,1600,584
