qld_time,timestamp,eth_price,nq_price,yellow_count,funding_open,funding_high,funding_low,funding_close,oi_open,oi_high,oi_low,oi_close,cvd_agg_buy,cvd_agg_sell,cvd_delta
2026-06-29 18:43:39,2026-06-29T08:43:39.796Z,1570.63,29720.00,1,0.000907,0.000907,0.000907,0.000907,3661704125.51,3661704125.51,3656426991.46,3661348651.78,1765755.98,1401333.93,-9745443.20
2026-06-29 18:44:42,2026-06-29T08:44:42.684Z,1570.76,29720.00,1,0.000907,0.000907,0.000869,0.000869,3661348651.78,3661654471.97,3660685531.75,3661654471.97,851590.90,450562.28,-9819386.51
2026-06-29 18:45:50,2026-06-29T08:45:50.851Z,1571.66,29720.00,2,0.000869,0.000869,0.000848,0.000848,3661654471.97,3662115101.74,3660971520.35,3662095632.62,4400883.19,3349753.14,-6333353.46
2026-06-29 18:46:53,2026-06-29T08:46:53.679Z,1571.53,29720.00,1,0.000848,0.000848,0.000848,0.000848,3662095632.62,3664858614.22,3661395707.26,3663418491.35,2161936.70,719609.41,3335800.12
2026-06-29 18:47:56,2026-06-29T08:47:56.674Z,1568.49,29720.00,3,0.000848,0.00085,0.000848,0.00085,3663418491.35,3664247012.62,3662472310.82,3664247012.62,3510990.13,1603465.36,5579001.05
2026-06-29 18:49:05,2026-06-29T08:49:05.261Z,1573.48,29720.00,3,0.000895,0.000895,0.000895,0.000895,3666072360.4,3666072360.4,3666072360.4,3666072360.4,122086.89,410082.63,7831534.69
2026-06-29 18:50:08,2026-06-29T08:50:08.431Z,1573.11,29720.00,1,0.000974,0.000974,0.000974,0.000974,3666549355.82,3666549355.82,3666549355.82,3666549355.82,130826.98,236538.35,4009685.27
2026-06-29 18:51:16,2026-06-29T08:51:16.417Z,1573.11,29720.00,1,0.000974,0.001014,0.000974,0.001014,3664360092.48,3665339266.11,3664360092.48,3664864775.24,414207.53,967495.96,2585425.66
2026-06-29 18:52:19,2026-06-29T08:52:19.292Z,1573.03,29720.00,1,0.001014,0.001038,0.001014,0.001038,3664864775.24,3665056941.07,3663274639.84,3665031559.45,625330.85,240788.80,99371.90
2026-06-29 18:53:32,2026-06-29T08:53:32.490Z,1572.49,29720.00,0,0.001038,0.001038,0.001038,0.001038,3665031559.45,3666364072.05,3665031559.45,3666364072.05,599500.26,1661716.67,-2022137.70
2026-06-29 18:54:40,2026-06-29T08:54:40.532Z,1571.98,29720.00,2,0.001038,0.00106,0.001038,0.00106,3666364072.05,3666364072.05,3663503954.85,3664187446.79,784917.52,3110617.53,-1218415.44
2026-06-29 18:55:43,2026-06-29T08:55:43.310Z,1570.85,29720.00,3,0.00106,0.001119,0.00106,0.001119,3664187446.79,3664335034.77,3662739914.34,3663404597.43,1022826.75,4929630.58,-5579824.72
2026-06-29 18:56:51,2026-06-29T08:56:51.411Z,1570.46,29720.00,2,0.001119,0.001119,0.001119,0.001119,3663404597.43,3663490944.26,3660497912.5,3661308129.81,2245356.37,3786280.85,-6505251.91
2026-06-29 18:57:54,2026-06-29T08:57:54.178Z,1570.46,29720.00,1,0.001119,0.001119,0.001096,0.001096,3661308129.81,3662506934.59,3659200986.64,3659200986.64,2539095.99,1928094.35,-8846425.23
2026-06-29 18:59:07,2026-06-29T08:59:07.393Z,1570.18,29720.00,2,0.001046,0.001046,0.001044,0.001044,3658661150.23,3658661150.23,3658661150.23,3658661150.23,259726.79,33562.36,-1382175.71
2026-06-29 19:00:15,2026-06-29T09:00:15.855Z,1570.18,29720.00,1,0.001044,0.001044,0.001044,0.001044,3660119112.56,3660319666.51,3659824970.54,3659824970.54,1213839.40,689383.26,2691202.36
2026-06-29 19:01:18,2026-06-29T09:01:18.963Z,1570.58,29720.00,0,0.001044,0.001094,0.001044,0.001094,3659824970.54,3660758432.41,3659148572.64,3660758432.41,371696.92,265940.48,5845363.97
2026-06-29 19:02:27,2026-06-29T09:02:27.159Z,1570.55,29720.00,0,0.001094,0.001094,0.00109,0.00109,3660758432.41,3663185745.69,3660758432.41,3661218250.39,345255.06,799345.11,5184739.52
2026-06-29 19:03:30,2026-06-29T09:03:30.106Z,1571.05,29720.00,1,0.00109,0.00109,0.00109,0.00109,3661218250.39,3661519868.87,3658244780.8,3658244780.8,806388.71,492553.87,-1441593.35
2026-06-29 19:04:43,2026-06-29T09:04:43.286Z,1571.05,29720.00,0,0.00109,0.001119,0.00109,0.001119,3658244780.8,3662566736.2,3658244780.8,3661821888.33,1633176.15,1798797.46,-2127627.00
2026-06-29 19:05:51,2026-06-29T09:05:51.321Z,1571.05,29720.00,0,0.001119,0.001119,0.001091,0.001091,3661821888.33,3663059805.34,3661408277.86,3662237770.99,858922.76,1093094.45,-2196867.46
2026-06-29 19:06:54,2026-06-29T09:06:54.412Z,1570.76,29720.00,0,0.001091,0.001091,0.001091,0.001091,3662237770.99,3662717156.08,3660858659.84,3661025627.68,1267980.31,1076704.97,-3111532.44
2026-06-29 19:08:08,2026-06-29T09:08:08.018Z,1570.82,29720.00,0,0.001113,0.001115,0.001113,0.001115,3660099727.39,3660099727.39,3660099727.39,3660099727.39,174716.58,115216.41,1349411.39
2026-06-29 19:09:16,2026-06-29T09:09:16.151Z,1570.82,29720.00,0,0.001115,0.001123,0.001115,0.001123,3661274624,3662756454.34,3660437679.29,3662756454.34,357209.04,381183.55,1918111.42
2026-06-29 19:10:19,2026-06-29T09:10:19.439Z,1570.46,29720.00,0,0.001123,0.001123,0.001123,0.001123,3662756454.34,3663195585.59,3661596805.75,3661756278.22,360072.13,126328.08,3949446.41
2026-06-29 19:11:27,2026-06-29T09:11:27.674Z,1570.46,29720.00,0,0.001123,0.001141,0.001123,0.001141,3661756278.22,3662367355.7,3661137722.5,3662192224.07,536150.20,263132.14,3748614.30
2026-06-29 19:12:30,2026-06-29T09:12:30.611Z,1570.47,29720.00,0,0.001141,0.001158,0.001141,0.001158,3662192224.07,3662570626.45,3660373957.98,3660373957.98,752363.05,2100947.00,1959122.02
2026-06-29 19:13:38,2026-06-29T09:13:38.621Z,1570.48,29720.00,0,0.001158,0.001158,0.001158,0.001158,3660373957.98,3660501474.04,3659510481.56,3659934177.59,2653606.61,544816.24,3227407.61
2026-06-29 19:14:41,2026-06-29T09:14:41.503Z,1571.46,29720.00,2,0.001158,0.001171,0.001158,0.001171,3659934177.59,3661396211.2,3659934177.59,3661396211.2,2198204.86,1454834.56,5263287.60
2026-06-29 19:15:54,2026-06-29T09:15:54.879Z,1574.50,29720.00,3,0.001171,0.001171,0.001155,0.001155,3661396211.2,3664246254.49,3661396211.2,3664246254.49,17239419.93,4888289.96,18028183.77
2026-06-29 19:17:02,2026-06-29T09:17:02.914Z,1574.78,29720.00,1,0.001155,0.001254,0.001155,0.001254,3668735929.06,3668735929.06,3668735929.06,3668735929.06,61047.98,95700.28,18736440.31
