time,taker_buy_vol,taker_sell_vol,cum_vol_delta
1777950000000,23267649.2065,32434939.4186,-289572015.0917
1777953600000,10344470.8286,12105207.6526,-291332751.9157
1777957200000,15839034.3601,16593159.5735,-292086877.1291
1777960800000,11776935.8981,17457772.9788,-297767714.2098
1777964400000,16080975.3307,16538641.4312,-298225380.3103
1777968000000,7188766.7588,9601246.1782,-300637859.7297
1777971600000,6670313.702,9901082.4898,-303868628.5175
1777975200000,10950599.3599,5883061.4421,-298801090.5997
1777978800000,10159700.7122,9445198.7062,-298086588.5937
1777982400000,14669341.9357,13311922.5961,-296729169.2541
1777986000000,32191293.051,31078028.5588,-295615904.7619
1777989600000,33246706.7116,31555763.5315,-293924961.5818
1777993200000,13977120.6909,17984303.0763,-297932143.9672
1777996800000,20771331.8922,21768323.8272,-298929135.9022
1778000400000,11221793.187,11963662.3991,-299671005.1143
1778004000000,11330985.332,9314689.7177,-297654709.5
1778007600000,5894611.6033,4689588.6058,-296449686.5025
1778011200000,16986163.4476,11277049.2578,-290740572.3127
1778014800000,11715769.499,10093441.6453,-289118244.459
1778018400000,13879475.3439,19704084.2744,-294942853.3895
1778022000000,8475470.2825,14932109.9582,-301399493.0652
1778025600000,12451909.0534,10382893.9247,-299330477.9365
1778029200000,11560175.8305,9649413.9894,-297419716.0954
1778032800000,7343361.5713,8134870.5279,-298211225.052
1778036400000,10115300.1022,8633224.2825,-296729149.2323
1778040000000,8127395.4778,10624074.5967,-299225828.3512
1778043600000,11853355.8221,15183248.0586,-302555720.5877
1778047200000,9199752.279,5737978.2403,-299093946.549
1778050800000,10952564.9482,7646511.1448,-295787892.7456
1778054400000,27109753.5274,16889367.4077,-285567506.6259
1778058000000,61448496.5363,53182987.7529,-277301997.8425
1778061600000,21090064.2976,20365284.7193,-276577218.2642
1778065200000,34304580.2113,39227554.4636,-281500192.5165
1778068800000,25823475.6999,27821489.4876,-283498206.3042
1778072400000,46424137.3934,54966640.6714,-292040709.5822
1778076000000,52983182.5337,69275160.9784,-308332688.0269
1778079600000,19979752.1765,29227009.6419,-317579945.4923
1778083200000,18025956.4767,26790443.1863,-326344432.2019
1778086800000,10026566.5155,21892176.0557,-338210041.7421
1778090400000,16573729.9536,25692873.0215,-347329184.81
1778094000000,8741281.4011,12937445.3275,-351525348.7364
1778097600000,10982987.5512,20707405.0043,-361249766.1895
1778101200000,7990924.1867,16515849.0052,-369774691.008
1778104800000,6272875.7059,12700367.4059,-376202182.708
1778108400000,9641036.7049,16234296.781,-382795442.7841
1778112000000,9756370.5582,22128521.6275,-395167593.8534
1778115600000,17287644.755,26673666.9319,-404553616.0303
1778119200000,18642493.4114,26439466.9511,-412350589.57
1778122800000,13340576.6345,13449621.0336,-412459633.9691
1778126400000,10969494.1015,13243393.719,-414733533.5866
1778130000000,10071795.4608,15498958.6559,-420160696.7817
1778133600000,13028943.4801,19603048.467,-426734801.7686
1778137200000,15471305.9775,22289423.0593,-433552918.8504
1778140800000,15193085.8959,20164850.9714,-438524683.9259
1778144400000,12153086.9857,20301161.6967,-446672758.6369
1778148000000,11394007.6167,20222892.6501,-455501643.6703
1778151600000,10598905.5015,16195520.4224,-461098258.5912
1778155200000,12040625.7883,16858563.2333,-465916196.0362
1778158800000,38297214.8824,52115830.8365,-479734811.9903
1778162400000,38803284.4048,68928691.3343,-509860218.9198
1778166000000,30270679.7541,41628695.178,-521218234.3437
1778169600000,22166828.4009,42018388.6807,-541069794.6235
1778173200000,23176320.307,41842598.9636,-559736073.2801
1778176800000,21959350.3436,32913027.4981,-570689750.4346
1778180400000,16181693.1288,26280758.1133,-580788815.4191
1778184000000,18367518.9894,59602755.8847,-622024052.3144
1778187600000,9616145.8084,19681045.247,-632088951.753
1778191200000,13967354.7662,23572074.6372,-641693671.624
1778194800000,7551169.3493,12762086.7363,-646904589.011
1778198400000,8091862.4655,14802433.6007,-653615160.1462
1778202000000,8410690.4181,14619165.2875,-659823635.0156
1778205600000,17065163.4277,25474868.658,-668233340.2459
1778209200000,13407609.4922,22085993.3168,-676911724.0705
1778212800000,8357449.7387,13645308.6537,-682199582.9855
1778216400000,7445973.3772,19080990.732,-693834600.3403
1778220000000,18254532.0618,51113585.8242,-726693654.1027
1778223600000,28640638.1966,19751214.1885,-717804230.0946
1778227200000,17255035.7619,22044057.3705,-722593251.7032
1778230800000,14768309.7608,19555788.488,-727380730.4304
1778234400000,19938127.3026,16032890.1751,-723475493.3029
1778238000000,25851842.2929,14859442.1704,-712483093.1804
1778241600000,14980540.2745,22684893.2124,-720187446.1183
1778245200000,27275714.4302,37542276.0685,-730454007.7566
1778248800000,24331322.5278,34217802.3863,-740340487.6151
1778252400000,14320149.3553,19148792.3192,-745169130.579
1778256000000,13088250.5524,17724703.3178,-749805583.3444
1778259600000,25837177.1307,28549518.7696,-752517924.9833
